policyId,policyType,lookbackSessions,thresholdPct,retentionFraction,direction,scenarioId,isSelectionScenario,selectionEligible,selectionScore,selectionRank,selectionUsedHoldout,incrementalAnnualizedTurnover,trainSessions,trainTotalReturnPct,trainCagrPct,trainSharpe,trainMaxDrawdownPct,trainCalmar,trainTotalTurnover,trainGasTurnover,trainIndexTurnover,trainOpenGasTurnover,trainCloseGasTurnover,trainTradingCostPct,trainOpenTradingCostPct,trainCloseTradingCostPct,trainGuardedSessions,validationSessions,validationTotalReturnPct,validationCagrPct,validationSharpe,validationMaxDrawdownPct,validationCalmar,validationTotalTurnover,validationGasTurnover,validationIndexTurnover,validationOpenGasTurnover,validationCloseGasTurnover,validationTradingCostPct,validationOpenTradingCostPct,validationCloseTradingCostPct,validationGuardedSessions,preHoldoutSessions,preHoldoutTotalReturnPct,preHoldoutCagrPct,preHoldoutSharpe,preHoldoutMaxDrawdownPct,preHoldoutCalmar,preHoldoutTotalTurnover,preHoldoutGasTurnover,preHoldoutIndexTurnover,preHoldoutOpenGasTurnover,preHoldoutCloseGasTurnover,preHoldoutTradingCostPct,preHoldoutOpenTradingCostPct,preHoldoutCloseTradingCostPct,preHoldoutGuardedSessions,holdoutSessions,holdoutTotalReturnPct,holdoutCagrPct,holdoutSharpe,holdoutMaxDrawdownPct,holdoutCalmar,holdoutTotalTurnover,holdoutGasTurnover,holdoutIndexTurnover,holdoutOpenGasTurnover,holdoutCloseGasTurnover,holdoutTradingCostPct,holdoutOpenTradingCostPct,holdoutCloseTradingCostPct,holdoutGuardedSessions,allSessions,allTotalReturnPct,allCagrPct,allSharpe,allMaxDrawdownPct,allCalmar,allTotalTurnover,allGasTurnover,allIndexTurnover,allOpenGasTurnover,allCloseGasTurnover,allTradingCostPct,allOpenTradingCostPct,allCloseTradingCostPct,allGuardedSessions
gap-ma30-threshold2-cash-flat,lagged-mean-absolute-gap,30,2,,,baseline,true,false,0.94345926,35,false,16.36288722,753,57.42698061,16.43947635,0.87356383,-21.78707738,0.7545517,164.91370218,111.04708743,53.86661475,67.9709111,43.07617633,4.09334542,2.71343853,1.37990689,464,252,27.96593864,28.07434863,1.57971462,-9.66023546,2.90617643,74.994579,47.06927997,27.92529903,32.79438353,14.27489644,1.78603278,1.3293233,0.45670948,89,1005,101.45291341,19.19338543,1.02641318,-21.78707738,0.88095274,239.90828118,158.1163674,81.79191378,100.76529463,57.35107277,5.8793782,4.04276183,1.83661637,553,382,69.92849039,41.48986144,1.90330994,-16.33734423,2.53957197,91.8972546,61.15875096,30.73850365,38.85495608,22.30379487,2.26799514,1.55197794,0.7160172,164,1387,242.32589459,24.96242213,1.27266351,-21.78707738,1.14574441,331.80553578,219.27511836,112.53041743,139.62025071,79.65486765,8.14737334,5.59473977,2.55263357,717
gap-ma30-threshold2-cash-flat,lagged-mean-absolute-gap,30,2,,,elevated,false,false,,,false,,753,53.48976834,15.45451959,0.83031507,-22.51262364,0.68648239,164.91852238,111.05188272,53.86663967,67.97182369,43.08005903,6.63170734,4.47560308,2.15610426,464,252,26.53096986,26.63326008,1.51126883,-9.77038123,2.72591821,74.99739879,47.07142037,27.92597842,32.79495814,14.27646223,2.91293886,2.19933027,0.7136086,89,1005,94.21209252,18.10462988,0.97774809,-22.51262364,0.80419902,239.91592117,158.12330309,81.79261809,100.76678183,57.35652126,9.54464621,6.67493335,2.86971286,553,382,67.56205363,40.19697631,1.85602958,-16.45935484,2.44219635,91.90025157,61.16133008,30.73892148,38.85550601,22.30582407,3.67839068,2.55961376,1.11877691,164,1387,225.42577063,23.82198302,1.22434665,-22.51262364,1.05816112,331.81617274,219.28463317,112.53153957,139.62228784,79.66234533,13.22303688,9.23454711,3.98848977,717
gap-ma30-threshold2-cash-flat,lagged-mean-absolute-gap,30,2,,,stress,false,false,,,false,,753,42.37589578,12.58032741,0.70188177,-24.5182759,0.5131,164.93165034,111.06579672,53.86585362,67.97476776,43.09102896,13.80265909,9.49045221,4.31220688,464,252,22.13640602,22.22030643,1.2960073,-10.18271619,2.18215906,75.0087088,47.07783478,27.93087401,32.79695002,14.28088476,6.1056884,4.67847102,1.42721738,89,1005,73.89280214,14.87759021,0.83065763,-24.5182759,0.60679594,239.94035913,158.1436315,81.79672763,100.77171778,57.37191372,19.90834749,14.16892323,5.73942426,553,382,60.54463465,36.32541178,1.71187996,-16.80162271,2.16201806,91.90935075,61.16885787,30.74049288,38.85731591,22.31154196,7.66473183,5.42717866,2.23755317,164,1387,179.17556388,20.43204282,1.0778917,-24.5182759,0.8333393,331.84970988,219.31248937,112.53722051,139.62903369,79.68345568,27.57307932,19.59610189,7.97697743,717
gap-ma30-threshold2p25-cash-flat,lagged-mean-absolute-gap,30,2.25,,,baseline,true,true,0.96986954,24,false,11.01510826,753,59.7591276,17.01519941,0.8864607,-23.80113704,0.71489019,147.46505712,93.58991785,53.87513927,63.71520899,29.87470887,3.53382073,2.57680859,0.95701214,355,252,28.43703645,28.54746768,1.57054415,-9.66023546,2.95515237,71.11577223,43.17108516,27.94468707,31.64883997,11.52224519,1.66080422,1.29303407,0.36777016,66,1005,105.18988894,19.74385478,1.03510079,-23.80113704,0.8295341,218.58082936,136.76100301,81.81982634,95.36404895,41.39695406,5.19462496,3.86984266,1.3247823,421,382,68.47756133,40.69790047,1.85576102,-16.3526947,2.48875804,89.1592969,58.41474582,30.74455108,39.78600379,18.62874202,2.17901774,1.58117997,0.59783778,110,1387,245.69892099,25.18449652,1.26440525,-23.80113704,1.05812157,307.74012625,195.17574883,112.56437743,135.15005275,60.02569608,7.3736427,5.45102263,1.92262007,531
gap-ma30-threshold2p25-cash-flat,lagged-mean-absolute-gap,30,2.25,,,elevated,false,false,,,false,,753,56.25410502,16.14779162,0.84922857,-24.43856247,0.66075047,147.47106799,93.5934611,53.87760689,63.71598162,29.87747948,5.75747979,4.26214851,1.49533129,355,252,27.08618012,27.19083155,1.50753727,-9.77038123,2.78298573,71.11855592,43.17296511,27.94559081,31.64946846,11.52349665,2.71738396,2.14274309,0.57464087,66,1005,98.57737336,18.76457586,0.9923071,-24.43856247,0.7678265,218.58962391,136.76642621,81.8231977,95.36545007,41.40097614,8.47486375,6.4048916,2.06997215,421,382,66.20968347,39.45528746,1.81033595,-16.46767539,2.39592332,89.1623904,58.41706459,30.7453258,39.78660674,18.63045785,3.53934476,2.60522326,0.9341215,110,1387,230.0548237,24.13909097,1.22085109,-24.43856247,0.98774594,307.75201431,195.1834908,112.5685235,135.15205682,60.03143398,12.01420851,9.01011486,3.00409365,531
gap-ma30-threshold2p25-cash-flat,lagged-mean-absolute-gap,30,2.25,,,stress,false,false,,,false,,753,45.99025373,13.53091374,0.73514768,-26.20398104,0.51636863,147.48474801,93.60445993,53.88028808,63.7191436,29.88531633,12.05439735,9.06373595,2.9906614,355,252,22.75815563,22.84462519,1.3007688,-10.18271619,2.24347068,71.13050281,43.17867937,27.95182343,31.65159352,11.52708586,5.71490659,4.5656249,1.14928169,66,1005,79.21494289,15.74905549,0.85819525,-26.20398104,0.60101766,218.61525081,136.7831393,81.83211151,95.37073712,41.41240218,17.76930393,13.62936085,4.13994309,421,382,59.28991849,35.62706614,1.66826242,-16.7958577,2.12118171,89.17263566,58.42415332,30.74848234,39.78883383,18.63531949,7.38669272,5.51845078,1.86824194,110,1387,185.47133646,20.9193734,1.08435491,-26.20398104,0.79832806,307.78788648,195.20729262,112.58059386,135.15957095,60.04772167,25.15599666,19.14781163,6.00818503,531
gap-ma30-threshold2p5-cash-flat,lagged-mean-absolute-gap,30,2.5,,,baseline,true,false,0.58389699,38,false,8.9126694,753,57.58448413,16.47853609,0.86197006,-25.23694233,0.65295296,143.30670278,89.42508202,53.88162076,62.51902668,26.90605533,3.40121629,2.53864222,0.86257408,282,252,26.59387112,26.69642842,1.395025,-9.44715128,2.82587074,66.88940018,38.92902802,27.96037216,31.45501373,7.47401429,1.52499938,1.28646896,0.23853042,38,1005,99.49229874,18.90151425,0.98539611,-25.23694233,0.74896214,210.19610296,128.35411004,81.84199293,93.97404041,34.38006962,4.92621567,3.82511118,1.1011045,320,382,69.29254929,41.14303425,1.87164021,-15.87027641,2.59245858,87.03269003,56.26963312,30.76305691,39.75291308,16.51672003,2.11087317,1.58081247,0.5300607,92,1387,237.72559816,24.65663972,1.2301998,-25.23694233,0.97700583,297.22879299,184.62374316,112.60504984,133.7269535,50.89678966,7.03708885,5.40592365,1.6311652,412
gap-ma30-threshold2p5-cash-flat,lagged-mean-absolute-gap,30,2.5,,,elevated,false,false,,,false,,753,54.2372293,15.6427895,0.82602374,-25.82091943,0.60581845,143.31191923,89.42822653,53.8836927,62.51968807,26.90853846,5.55029152,4.2025197,1.34777182,282,252,25.35674189,25.45406605,1.34042911,-9.55138086,2.6649619,66.89250518,38.93066749,27.9618377,31.45588314,7.47478434,2.50529051,2.13258676,0.37270375,38,1005,93.34676542,17.97249183,0.94516671,-25.82091943,0.69604384,210.20442441,128.35889402,81.8455304,93.97557121,34.38332281,8.05558203,6.33510646,1.72047557,320,382,67.08225526,39.93407498,1.82774285,-15.95139124,2.50348539,87.03616406,56.27169486,30.7644692,39.75355454,16.51814032,3.43298635,2.60476648,0.82821986,92,1387,223.04813614,23.65766761,1.18891389,-25.82091943,0.91622096,297.24058847,184.63058888,112.60999959,133.72912576,50.90146312,11.48856838,8.93987294,2.54869543,412
gap-ma30-threshold2p5-cash-flat,lagged-mean-absolute-gap,30,2.5,,,stress,false,false,,,false,,753,44.35434489,13.10262569,0.71509135,-27.45443702,0.47724984,143.32493328,89.43807775,53.88685553,62.522525,26.91555274,11.64005419,8.94451165,2.69554254,282,252,21.14760991,21.22744699,1.15038545,-9.85099725,2.15485259,66.90599395,38.93605318,27.96994078,31.45900528,7.4770479,5.29109364,4.54568688,0.74540676,38,1005,74.88183863,15.04103584,0.81602548,-27.45443702,0.54785446,210.23092723,128.37413092,81.85679631,93.98153028,34.39260064,16.93114783,13.49019853,3.4409493,320,382,60.1369995,36.09873904,1.68588254,-16.27580054,2.21793939,87.04559263,56.27844689,30.76714574,39.75603389,16.522413,7.17421899,5.51778025,1.65643874,92,1387,180.05052905,20.50030546,1.05608277,-27.45443702,0.74670282,297.27651986,184.65257781,112.62394205,133.73756417,50.91501364,24.10536683,19.00797878,5.09738805,412
gap-ma30-threshold2p75-cash-flat,lagged-mean-absolute-gap,30,2.75,,,baseline,true,true,1.52621406,16,false,5.90735516,753,69.73981905,19.4178748,0.97588652,-24.55912365,0.79065829,135.11017822,81.19123476,53.91894346,60.24919877,20.94203599,3.13784767,2.46660185,0.67124582,199,252,30.62520334,30.74510067,1.51977523,-9.08461953,3.38430251,63.10044533,35.13357561,27.96686972,31.2740674,3.85950821,1.40467621,1.28069752,0.12397869,25,1005,121.72298378,22.09279136,1.10433595,-24.55912365,0.89957572,198.21062355,116.32481037,81.88581318,91.52326617,24.8015442,4.54252388,3.74729936,0.79522452,224,382,68.30892815,40.60570285,1.85036875,-16.35908572,2.48214989,87.04008294,56.27925507,30.76082787,40.31567778,15.96357729,2.11151447,1.59864444,0.51287003,82,1387,273.17957747,26.93055768,1.30795054,-24.55912365,1.09656021,285.25070649,172.60406544,112.64664105,131.83894395,40.76512149,6.65403835,5.3459438,1.30809455,306
gap-ma30-threshold2p75-cash-flat,lagged-mean-absolute-gap,30,2.75,,,elevated,false,false,,,false,,753,66.3811482,18.6200763,0.94289372,-24.83854355,0.74964445,135.1147608,81.19402019,53.92074061,60.2499576,20.94406259,5.1389577,4.09013624,1.04882147,199,252,29.43739046,29.55213344,1.47077636,-9.11535815,3.24201561,63.10335854,35.13488778,27.96847076,31.27500007,3.8598877,2.31732461,2.12360791,0.1937167,25,1005,115.35941645,21.20474738,1.06759439,-24.83854355,0.85370333,198.21811934,116.32890797,81.88921137,91.52495768,24.80395029,7.45628231,6.21374414,1.24253817,224,382,66.11133361,39.40126768,1.80654576,-16.43980105,2.39669979,87.04369788,56.28131702,30.76238086,40.31632728,15.96498974,3.43396789,2.63260844,0.80135944,82,1387,257.73639873,25.96282911,1.26923899,-24.83854355,1.04526375,285.26181722,172.61022499,112.65159223,131.84128496,40.76894003,10.8902502,8.84635258,2.04389761,306
gap-ma30-threshold2p75-cash-flat,lagged-mean-absolute-gap,30,2.75,,,stress,false,false,,,false,,753,56.3083705,16.16131905,0.83976893,-25.63506541,0.63043799,135.12237831,81.20289246,53.91948584,60.25309561,20.94979685,10.81761002,8.71996792,2.09764209,199,252,25.15317957,25.24964667,1.29029487,-9.22069229,2.73836778,63.11712005,35.13987698,27.97724306,31.27891587,3.86096111,4.91535229,4.52791898,0.38743331,25,1005,95.62489562,18.31942416,0.94629566,-25.63506541,0.71462366,198.23949835,116.34276945,81.89672891,91.53201148,24.81075797,15.7329623,13.2478869,2.48507541,224,382,59.18104962,35.56638285,1.66431442,-16.77559845,2.12012602,87.05367398,56.28807653,30.76559745,40.31911549,15.96896104,7.17618752,5.5734694,1.60271813,82,1387,211.39776216,22.83790907,1.14209878,-25.63506541,0.89088554,285.29317233,172.63084598,112.66232635,131.85112697,40.77971901,22.90914983,18.82135629,4.08779353,306
gap-ma30-threshold3-cash-flat,lagged-mean-absolute-gap,30,3,,,baseline,true,false,-0.22838085,44,false,3.69144491,753,63.47342796,17.92070394,0.90081046,-30.04531996,0.59645575,127.31666853,73.42823983,53.8884287,59.5353668,13.89287303,2.88838258,2.44239685,0.44598573,130,252,24.64052867,24.73484241,1.25863222,-11.48007227,2.15458943,62.05669392,34.06042462,27.9962693,31.29088552,2.76953909,1.36888018,1.28010124,0.08877893,17,1005,103.75414484,19.53326045,0.98464751,-30.04531996,0.65012656,189.37336244,107.48866444,81.884698,90.82625233,16.66241212,4.25726276,3.7224981,0.53476466,147,382,75.14943299,44.32050171,1.94127617,-16.68178917,2.65681944,82.12910155,51.32885198,30.80024957,39.40089624,11.92795574,1.95312507,1.56979749,0.38332758,63,1387,256.87422939,25.90780093,1.24704095,-30.04531996,0.86229073,271.502464,158.81751642,112.68494757,130.22714856,28.59036786,6.21038783,5.29229559,0.91809224,210
gap-ma30-threshold3-cash-flat,lagged-mean-absolute-gap,30,3,,,elevated,false,false,,,false,,753,60.46560497,17.18850003,0.87073463,-30.4416822,0.564637,127.32214807,73.43072645,53.89142163,59.53655473,13.89417172,4.74901243,4.05215983,0.6968526,130,252,23.5301819,23.61985667,1.21096538,-11.54520834,2.04585798,62.0594769,34.06152994,27.99794696,31.29177416,2.76975578,2.26147997,2.12276289,0.13871708,17,1005,98.22345371,18.71147731,0.95048361,-30.4416822,0.61466634,189.38162497,107.49225639,81.88936859,90.82832888,16.6639275,7.0104924,6.17492272,0.83556968,147,382,73.01566214,43.16720525,1.90123354,-16.75669467,2.57611695,82.13294504,51.33058454,30.80236049,39.40157824,11.9290063,3.18668845,2.58773909,0.59894936,63,1387,242.95762095,25.00414989,1.21124251,-30.4416822,0.82137872,271.51457001,158.82284093,112.69172908,130.22990712,28.59293381,10.19718085,8.76266181,1.43451904,210
gap-ma30-threshold3-cash-flat,lagged-mean-absolute-gap,30,3,,,stress,false,false,,,false,,753,51.1212319,14.85387941,0.77353159,-31.62014717,0.46975997,127.33057121,73.43888895,53.89168226,59.54100837,13.89788058,10.03747392,8.64376933,1.39370459,130,252,19.48590099,19.55897229,1.03404657,-11.75944723,1.6632561,62.07289133,34.0660216,28.00686973,31.29556913,2.77045247,4.80385735,4.52642319,0.27743416,17,1005,80.56856551,15.96760317,0.83467126,-31.62014717,0.50498194,189.40346254,107.50491055,81.89855199,90.8365775,16.66833305,14.84133127,13.17019252,1.67113875,147,382,66.05786689,39.37189584,1.76728125,-17.0750038,2.30582062,82.14374018,51.33675046,30.80698973,39.40479142,11.93195904,6.68218359,5.48428572,1.19789787,63,1387,199.84830817,22.00007409,1.09035255,-31.62014717,0.69576128,271.54720272,158.841661,112.70554172,130.24136892,28.60029209,21.52351486,18.65447824,2.86903663,210
gap-ma30-threshold3p25-cash-flat,lagged-mean-absolute-gap,30,3.25,,,baseline,true,false,-0.43905691,49,false,2.38370158,753,69.19487917,19.28915053,0.95746864,-28.662277,0.6729804,122.61001305,68.69413735,53.9158757,58.41579668,10.27834067,2.73723454,2.40724248,0.32999206,98,252,22.25684103,22.34123824,1.15343499,-11.68072572,1.91265841,61.54794445,33.5640998,27.98384464,31.8377421,1.7263577,1.35220887,1.29721481,0.05499406,10,1005,106.85231446,19.9863237,1.00350963,-28.662277,0.69730412,184.1579575,102.25823716,81.89972035,90.25353878,12.00469837,4.08944341,3.70445729,0.38498612,108,382,78.45976104,46.10016681,1.99547016,-16.68178909,2.76350256,78.06026037,47.23932916,30.82093121,37.74596375,9.49336541,1.82263858,1.51733989,0.30529869,57,1387,269.14814608,26.68114339,1.27639582,-28.662277,0.9308801,262.21821788,149.49756632,112.72065156,127.99950253,21.49806378,5.91208199,5.22179718,0.69028481,165
gap-ma30-threshold3p25-cash-flat,lagged-mean-absolute-gap,30,3.25,,,elevated,false,false,,,false,,753,66.22305742,18.58226164,0.92874382,-29.03970984,0.63989144,122.6155243,68.69613496,53.91938934,58.41689378,10.27924118,4.51298681,3.99737427,0.51561254,98,252,21.17846045,21.25842389,1.10634704,-11.76123494,1.8074993,61.55072915,33.5652081,27.98552106,31.83869985,1.72650825,2.23536455,2.14943635,0.0859282,10,1005,101.4265419,19.18947373,0.97048727,-29.03970984,0.66080115,184.16625346,102.26134306,81.9049104,90.25559363,12.00574943,6.74835136,6.14681063,0.60154074,108,382,76.4142188,45.00182316,1.95787333,-16.75669456,2.68560264,78.06429281,47.24092297,30.82336984,37.74673976,9.49418321,2.98291772,2.50588838,0.47702934,57,1387,255.34506034,25.80993297,1.2420998,-29.03970984,0.88878068,262.23054627,149.50226603,112.72828024,128.00233339,21.49993264,9.73126909,8.65269901,1.07857008,165
gap-ma30-threshold3p25-cash-flat,lagged-mean-absolute-gap,30,3.25,,,stress,false,false,,,false,,753,56.70986122,16.26130681,0.83318119,-30.20540121,0.53835758,122.62426283,68.70309805,53.92116478,58.42120885,10.28188921,9.56580395,8.53457938,1.03122457,98,252,17.22252519,17.28650938,0.93045754,-12.20472092,1.41637892,61.56407293,33.56974278,27.99433015,31.84268825,1.72705453,4.75148017,4.57962388,0.17185629,10,1005,83.69925655,16.46840222,0.85605589,-30.20540121,0.54521382,184.18833576,102.27284083,81.91549493,90.26389709,12.00894374,14.31728413,13.11420326,1.20308087,108,382,69.52286791,41.26869645,1.82838057,-17.07500361,2.41690704,78.07604252,47.24703863,30.82900388,37.75055039,9.49648824,6.27499262,5.3209332,0.95405943,57,1387,211.41224803,22.83894382,1.12341422,-30.20540121,0.75612119,262.26437828,149.51987946,112.74449882,128.01444749,21.50543197,20.59227675,18.43513646,2.15714029,165
gap-ma30-threshold3p5-cash-flat,lagged-mean-absolute-gap,30,3.5,,,baseline,true,true,0.03922406,30,false,0.62178143,753,67.33794512,18.84843004,0.93500556,-28.09298718,0.67093008,116.89112353,62.96912107,53.92200245,58.08248068,4.8866404,2.55340314,2.39615676,0.15724637,60,252,25.90869718,26.00835097,1.29582675,-11.46420986,2.26865622,60.24012861,32.24402964,27.99609898,32.24402964,0,1.31061452,1.31061452,0,1,1005,110.69302658,20.5409681,1.02029482,-28.09298718,0.73117778,177.13125214,95.21315071,81.91810143,90.32651031,4.8866404,3.86401765,3.70677128,0.15724637,61,382,71.76683594,42.48993969,1.839649,-16.68178909,2.54708529,74.02732967,43.20189,30.82543967,36.46772417,6.73416582,1.69220893,1.4762618,0.21594712,40,1387,261.90074531,26.22710045,1.24765594,-28.09298718,0.93358176,251.15858181,138.41504071,112.7435411,126.79423448,11.62080622,5.55622658,5.18303308,0.37319349,101
gap-ma30-threshold3p5-cash-flat,lagged-mean-absolute-gap,30,3.5,,,elevated,false,false,,,false,,753,64.5687907,18.18512663,0.90813766,-28.41849918,0.63990454,116.89654198,62.97037778,53.9261642,58.08342031,4.88695747,4.22573213,3.98003473,0.2456974,60,252,24.82777486,24.92287428,1.25046846,-11.52043891,2.16336152,60.24283955,32.24490591,27.99793364,32.24490591,0,2.17045073,2.17045073,0,1,1005,105.42755955,19.7786096,0.98909672,-28.41849918,0.69597657,177.13938153,95.21528369,81.92409784,90.32832622,4.88695747,6.39618286,6.15048546,0.2456974,61,382,69.92140604,41.48600028,1.80493037,-16.75669456,2.47578663,74.03147352,43.2033871,30.82808642,36.46856623,6.73482087,2.77913886,2.44172149,0.33741738,40,1387,249.06539758,25.40437741,1.21548217,-28.41849918,0.89393804,251.17085505,138.41867079,112.75218426,126.79689245,11.62177834,9.17532172,8.59220694,0.58311478,101
gap-ma30-threshold3p5-cash-flat,lagged-mean-absolute-gap,30,3.5,,,stress,false,false,,,false,,753,55.29008345,15.90695577,0.81456405,-29.55192451,0.5382714,116.90603881,62.97569191,53.93034691,58.08774578,4.88794613,8.99136931,8.49997491,0.4913944,60,252,20.75875696,20.83700372,1.07704439,-11.71000642,1.77941864,60.25616145,32.24902638,28.00713507,32.24902638,0,4.62186541,4.62186541,0,1,1005,87.52637447,17.07199077,0.87670985,-29.55192451,0.57769472,177.16220027,95.22471829,81.93748198,90.33677216,4.88794613,13.61323472,13.12184032,0.4913944,61,382,63.58831262,38.01166719,1.6832644,-17.07500361,2.22615866,74.04374831,43.20933702,30.83441129,36.47265979,6.73667723,5.86752219,5.19268758,0.67483462,40,1387,206.77123171,22.50539151,1.10047708,-29.55192451,0.76155418,251.20594858,138.43405531,112.77189327,126.80943195,11.62462336,19.48075692,18.3145279,1.16622902,101
gap-ma40-threshold2-cash-flat,lagged-mean-absolute-gap,40,2,,,baseline,true,true,1.44703292,20,false,15.29923926,753,68.81586547,19.19945836,0.99695045,-20.29864371,0.94584932,160.65676406,106.75076318,53.90600089,66.03591412,40.71484906,3.95720674,2.65280284,1.30440389,443,252,29.20728063,29.32102942,1.63689208,-9.66023546,3.03522927,75.00958773,47.07669041,27.93289731,33.00408982,14.07260059,1.78644317,1.33620422,0.45023896,90,1005,118.12238905,21.59270655,1.13588501,-20.29864371,1.0637512,235.66635179,153.82745359,81.8388982,99.04000394,54.78744965,5.74364991,3.98900706,1.75464285,533,382,68.24497699,40.57073018,1.86762399,-16.33734423,2.48331244,93.25766865,62.5127327,30.74493596,40.47246156,22.04027114,2.31133241,1.60382995,0.70750246,160,1387,266.97996327,26.54607975,1.34216803,-20.29864371,1.30777603,328.92402044,216.34018629,112.58383415,139.5124655,76.82772079,8.05498232,5.59283701,2.46214531,693
gap-ma40-threshold2-cash-flat,lagged-mean-absolute-gap,40,2,,,elevated,false,false,,,false,,753,64.72008985,18.22155851,0.95484631,-20.62715239,0.88337732,160.66089647,106.75532129,53.90557518,66.036764,40.71855729,6.41924585,4.381115,2.03813085,443,252,27.75798715,27.86550683,1.5685001,-9.77038123,2.85203885,75.0124757,47.0788311,27.93364461,33.00467618,14.07415492,2.91362425,2.21012585,0.7034984,90,1005,110.44307123,20.5051031,1.08809266,-20.62715239,0.99408308,235.67337217,153.83415239,81.83921979,99.04144018,54.7927122,9.3328701,6.59124085,2.74162925,533,382,65.86139387,39.26393569,1.81953276,-16.45935484,2.38550879,93.26116664,62.5154563,30.74571034,40.47313047,22.04232582,3.74614079,2.64066816,1.10547263,160,1387,249.04381125,25.40297305,1.29426354,-20.62715239,1.23153078,328.93453881,216.34960868,112.58493013,139.51457066,76.83503803,13.07901089,9.23190901,3.84710188,693
gap-ma40-threshold2-cash-flat,lagged-mean-absolute-gap,40,2,,,stress,false,false,,,false,,753,53.00489675,15.33206444,0.82825191,-22.19078357,0.69092037,160.67337154,106.76878338,53.90458817,66.03975915,40.72902423,13.37833846,9.30207826,4.0762602,443,252,23.32035137,23.40915335,1.35340897,-10.18271619,2.29891052,75.02397272,47.08524634,27.93872638,33.00670163,14.07854471,6.10716893,4.70017194,1.40699699,90,1005,88.68617629,17.25308359,0.94236293,-22.19078357,0.77748871,235.69734426,153.85402972,81.84331454,99.04646078,54.80756894,19.48550739,14.0022502,5.48325719,533,382,58.80707145,35.35781888,1.67313167,-16.80162271,2.10442881,93.27166881,62.52339601,30.7482728,40.47527891,22.0481171,7.80037048,5.5894259,2.21094458,160,1387,199.64699081,21.98523718,1.14820492,-22.19078357,0.99073731,328.96901307,216.37742573,112.59158734,139.52173969,76.85568604,27.28587788,19.5916761,7.69420178,693
gap-ma40-threshold2p25-cash-flat,lagged-mean-absolute-gap,40,2.25,,,baseline,true,true,1.49339931,18,false,12.17373281,753,63.31118268,17.88143759,0.92284574,-23.62071984,0.7570234,149.32252894,95.45284112,53.86968782,63.47105995,31.98178117,3.59386201,2.56892647,1.02493554,356,252,32.66377437,32.79260445,1.76159958,-10.20938768,3.21200502,73.87900546,45.94803797,27.93096749,33.23089149,12.71714648,1.75050149,1.34362101,0.40688048,58,1005,116.65477892,21.38709554,1.10539833,-23.62071984,0.90543792,223.20153441,141.4008791,81.80065531,96.70195145,44.69892765,5.3443635,3.91254748,1.43181602,414,382,66.61920368,39.68010251,1.82854307,-16.33734423,2.4287976,91.23693277,60.49966044,30.73727233,40.01245349,20.48720695,2.24613298,1.588563,0.65756998,117,1387,260.98846737,26.1694207,1.30654756,-23.62071984,1.10790107,314.43846717,201.90053954,112.53792764,136.71440494,65.1861346,7.59049648,5.50111048,2.089386,531
gap-ma40-threshold2p25-cash-flat,lagged-mean-absolute-gap,40,2.25,,,elevated,false,false,,,false,,753,59.67659842,16.9949216,0.88513349,-24.28231873,0.69988875,149.32683487,95.45641611,53.87041876,63.47168462,31.98473149,5.85122824,4.24976662,1.60146162,356,252,31.20236429,31.3247796,1.69586885,-10.31912972,3.03560285,73.88167533,45.94996631,27.93170902,33.23141483,12.71855148,2.85748957,2.22173881,0.63575076,58,1005,109.49947234,20.36942187,1.06162284,-24.28231873,0.83885819,223.2085102,141.40638242,81.80212777,96.70309945,44.70328297,8.70871781,6.47150544,2.23721237,414,382,64.31766769,38.41412899,1.78174643,-16.45935484,2.33387817,91.24034279,60.50224045,30.73810234,40.01312933,20.48911113,3.64418969,2.61673657,1.02745312,117,1387,244.24464677,25.08896812,1.26190436,-24.28231873,1.03321962,314.44885299,201.90862288,112.54023011,136.71622878,65.1923941,12.3529075,9.08824201,3.2646655,531
gap-ma40-threshold2p25-cash-flat,lagged-mean-absolute-gap,40,2.25,,,stress,false,false,,,false,,753,49.07960276,14.3310989,0.7699997,-26.11498459,0.54876919,149.33855448,95.46738416,53.87117033,63.47432301,31.99306115,12.2416723,9.03875014,3.20292216,356,252,26.6329061,26.7356292,1.48526476,-10.6344401,2.51406082,73.89302404,45.95587252,27.93715152,33.23333745,12.72253507,5.99496941,4.72346793,1.27150147,58,1005,88.78383338,17.26829377,0.92580381,-26.11498459,0.66124082,223.23157853,141.42325668,81.80832185,96.70766046,44.71559622,18.2366417,13.76221807,4.47442363,414,382,57.43871796,34.59325076,1.63783148,-16.80162271,2.0589232,91.25088527,60.5097711,30.74111417,40.01529657,20.49447452,7.5963132,5.54140768,2.05490552,117,1387,197.21884699,21.80563906,1.12372535,-26.11498459,0.83498571,314.48246379,201.93302777,112.54943602,136.72295703,65.21007074,25.8329549,19.30362575,6.52932915,531
