issueDate,targetDate,leadDays,windowId,modelId,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,sampledValidHoursUtc,qualifies,source
2026-03-16,2026-03-23,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.502,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-16,2026-03-24,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,2.308,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-16,2026-03-25,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,5.396,0.066,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-16,2026-03-26,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,11.832,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-18,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-10.299,0.632,6,1.06,18,0,true,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-19,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-1.957,0.321,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-20,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,6.56,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-24,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,1.617,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-25,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.695,0.066,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-26,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.708,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-17,2026-03-27,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,13.81,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-19,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-2.303,0.311,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-20,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,6.246,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-21,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.199,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-25,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,5.343,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-26,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,1.823,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-27,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,1.453,0.208,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-18,2026-03-28,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-0.738,0.104,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-20,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,7.299,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-21,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.877,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-22,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,20.497,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-26,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.513,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-27,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,15.1,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-28,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,1.716,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-19,2026-03-29,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-4.911,0.425,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-21,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,16.32,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-22,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,18.565,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-23,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.066,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-27,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,20.497,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-28,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,3.517,0.047,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-29,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,1.043,0.047,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-20,2026-03-30,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.875,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-22,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,19.767,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-23,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.537,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-24,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,5.037,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-28,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,3.111,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-29,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,2.457,0.047,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-30,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.2,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-21,2026-03-31,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,12.207,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-22,2026-03-23,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,14.964,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-22,2026-03-24,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,3.872,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-22,2026-03-25,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,5.926,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-22,2026-03-29,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,0.545,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-22,2026-03-30,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.133,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-22,2026-03-31,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.387,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-23,2026-03-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,2.514,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-23,2026-03-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,4.273,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-23,2026-03-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,12.992,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-23,2026-03-30,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,5.678,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-23,2026-03-31,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.566,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-24,2026-03-25,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,3.963,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-24,2026-03-26,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,12.409,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-24,2026-03-27,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,17.692,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-24,2026-03-31,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,15.17,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-25,2026-03-26,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,12.968,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-25,2026-03-27,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,17.682,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-25,2026-03-28,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,1.767,0.047,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-26,2026-03-27,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,17.753,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-26,2026-03-28,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,1.834,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-26,2026-03-29,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-0.846,0.16,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-28,2026-03-29,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-1.275,0.16,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-28,2026-03-30,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,9.269,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-28,2026-03-31,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,19.263,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-29,2026-03-30,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,9.049,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-29,2026-03-31,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,19.078,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-30,2026-03-31,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,19.09,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
