issueDate,targetDate,leadDays,windowId,modelId,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,sampledValidHoursUtc,qualifies,source
2024-03-02,2024-03-10,8,rumor,ecmwf-ifs-025-00z-aws-open-data,6.689,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-02,2024-03-11,9,rumor,ecmwf-ifs-025-00z-aws-open-data,3.179,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-02,2024-03-12,10,rumor,ecmwf-ifs-025-00z-aws-open-data,6.766,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-04,1,selloff,ecmwf-ifs-025-00z-aws-open-data,21.084,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-05,2,selloff,ecmwf-ifs-025-00z-aws-open-data,18.095,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-06,3,selloff,ecmwf-ifs-025-00z-aws-open-data,13.81,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-10,7,rumor,ecmwf-ifs-025-00z-aws-open-data,7.298,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-11,8,rumor,ecmwf-ifs-025-00z-aws-open-data,5.406,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-12,9,rumor,ecmwf-ifs-025-00z-aws-open-data,7.324,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-03,2024-03-13,10,rumor,ecmwf-ifs-025-00z-aws-open-data,11.638,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-05,1,selloff,ecmwf-ifs-025-00z-aws-open-data,18.071,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-06,2,selloff,ecmwf-ifs-025-00z-aws-open-data,13.001,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-07,3,selloff,ecmwf-ifs-025-00z-aws-open-data,12.735,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-11,7,rumor,ecmwf-ifs-025-00z-aws-open-data,5.355,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-12,8,rumor,ecmwf-ifs-025-00z-aws-open-data,5.065,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-13,9,rumor,ecmwf-ifs-025-00z-aws-open-data,9.836,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-04,2024-03-14,10,rumor,ecmwf-ifs-025-00z-aws-open-data,10.622,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-06,1,selloff,ecmwf-ifs-025-00z-aws-open-data,13.476,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-07,2,selloff,ecmwf-ifs-025-00z-aws-open-data,12.436,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-08,3,selloff,ecmwf-ifs-025-00z-aws-open-data,9.04,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-12,7,rumor,ecmwf-ifs-025-00z-aws-open-data,5.112,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-13,8,rumor,ecmwf-ifs-025-00z-aws-open-data,10.481,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-14,9,rumor,ecmwf-ifs-025-00z-aws-open-data,10.715,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-05,2024-03-15,10,rumor,ecmwf-ifs-025-00z-aws-open-data,12.252,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-07,1,selloff,ecmwf-ifs-025-00z-aws-open-data,11.445,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-08,2,selloff,ecmwf-ifs-025-00z-aws-open-data,10.442,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-09,3,selloff,ecmwf-ifs-025-00z-aws-open-data,10.105,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-13,7,rumor,ecmwf-ifs-025-00z-aws-open-data,10.533,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-14,8,rumor,ecmwf-ifs-025-00z-aws-open-data,8.431,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-15,9,rumor,ecmwf-ifs-025-00z-aws-open-data,7.766,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-06,2024-03-16,10,rumor,ecmwf-ifs-025-00z-aws-open-data,9.758,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-08,1,selloff,ecmwf-ifs-025-00z-aws-open-data,10.369,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-09,2,selloff,ecmwf-ifs-025-00z-aws-open-data,9.988,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-10,3,selloff,ecmwf-ifs-025-00z-aws-open-data,6.475,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-14,7,rumor,ecmwf-ifs-025-00z-aws-open-data,12.11,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-15,8,rumor,ecmwf-ifs-025-00z-aws-open-data,10.551,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-16,9,rumor,ecmwf-ifs-025-00z-aws-open-data,14.215,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-07,2024-03-17,10,rumor,ecmwf-ifs-025-00z-aws-open-data,10.604,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-09,1,selloff,ecmwf-ifs-025-00z-aws-open-data,8.866,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-10,2,selloff,ecmwf-ifs-025-00z-aws-open-data,6.813,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-11,3,selloff,ecmwf-ifs-025-00z-aws-open-data,2.796,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-15,7,rumor,ecmwf-ifs-025-00z-aws-open-data,14.884,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-16,8,rumor,ecmwf-ifs-025-00z-aws-open-data,15.944,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-17,9,rumor,ecmwf-ifs-025-00z-aws-open-data,10.898,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-08,2024-03-18,10,rumor,ecmwf-ifs-025-00z-aws-open-data,4.276,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-10,1,selloff,ecmwf-ifs-025-00z-aws-open-data,6.664,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-11,2,selloff,ecmwf-ifs-025-00z-aws-open-data,3.487,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-12,3,selloff,ecmwf-ifs-025-00z-aws-open-data,8.567,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-16,7,rumor,ecmwf-ifs-025-00z-aws-open-data,12.493,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-17,8,rumor,ecmwf-ifs-025-00z-aws-open-data,9.212,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-18,9,rumor,ecmwf-ifs-025-00z-aws-open-data,3.916,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-09,2024-03-19,10,rumor,ecmwf-ifs-025-00z-aws-open-data,-0.006,0.047,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-11,1,selloff,ecmwf-ifs-025-00z-aws-open-data,3.387,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-12,2,selloff,ecmwf-ifs-025-00z-aws-open-data,9.416,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-13,3,selloff,ecmwf-ifs-025-00z-aws-open-data,14.086,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-17,7,rumor,ecmwf-ifs-025-00z-aws-open-data,8.743,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-18,8,rumor,ecmwf-ifs-025-00z-aws-open-data,3.029,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-19,9,rumor,ecmwf-ifs-025-00z-aws-open-data,-2.628,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-10,2024-03-20,10,rumor,ecmwf-ifs-025-00z-aws-open-data,-2.066,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-12,1,selloff,ecmwf-ifs-025-00z-aws-open-data,9.861,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-13,2,selloff,ecmwf-ifs-025-00z-aws-open-data,14.272,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-14,3,selloff,ecmwf-ifs-025-00z-aws-open-data,15.206,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-18,7,rumor,ecmwf-ifs-025-00z-aws-open-data,6.572,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-19,8,rumor,ecmwf-ifs-025-00z-aws-open-data,0.423,0.085,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-20,9,rumor,ecmwf-ifs-025-00z-aws-open-data,0.778,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-11,2024-03-21,10,rumor,ecmwf-ifs-025-00z-aws-open-data,2.178,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-13,1,selloff,ecmwf-ifs-025-00z-aws-open-data,14.167,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-14,2,selloff,ecmwf-ifs-025-00z-aws-open-data,14.944,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-15,3,selloff,ecmwf-ifs-025-00z-aws-open-data,14.455,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-19,7,rumor,ecmwf-ifs-025-00z-aws-open-data,-2.177,0.094,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-20,8,rumor,ecmwf-ifs-025-00z-aws-open-data,-2.843,0.151,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-21,9,rumor,ecmwf-ifs-025-00z-aws-open-data,2.118,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-12,2024-03-22,10,rumor,ecmwf-ifs-025-00z-aws-open-data,9.753,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-14,1,selloff,ecmwf-ifs-025-00z-aws-open-data,13.796,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-15,2,selloff,ecmwf-ifs-025-00z-aws-open-data,15.271,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-16,3,selloff,ecmwf-ifs-025-00z-aws-open-data,11.704,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-20,7,rumor,ecmwf-ifs-025-00z-aws-open-data,0.19,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-21,8,rumor,ecmwf-ifs-025-00z-aws-open-data,6.747,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-22,9,rumor,ecmwf-ifs-025-00z-aws-open-data,9.68,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-13,2024-03-23,10,rumor,ecmwf-ifs-025-00z-aws-open-data,10.086,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-15,1,selloff,ecmwf-ifs-025-00z-aws-open-data,15.153,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-16,2,selloff,ecmwf-ifs-025-00z-aws-open-data,12.506,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-17,3,selloff,ecmwf-ifs-025-00z-aws-open-data,11.009,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-21,7,rumor,ecmwf-ifs-025-00z-aws-open-data,0.643,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-22,8,rumor,ecmwf-ifs-025-00z-aws-open-data,7.009,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-23,9,rumor,ecmwf-ifs-025-00z-aws-open-data,8.447,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-14,2024-03-24,10,rumor,ecmwf-ifs-025-00z-aws-open-data,2.753,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-16,1,selloff,ecmwf-ifs-025-00z-aws-open-data,11.71,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-17,2,selloff,ecmwf-ifs-025-00z-aws-open-data,11.317,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-18,3,selloff,ecmwf-ifs-025-00z-aws-open-data,4.22,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-22,7,rumor,ecmwf-ifs-025-00z-aws-open-data,2.967,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-23,8,rumor,ecmwf-ifs-025-00z-aws-open-data,2.651,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-24,9,rumor,ecmwf-ifs-025-00z-aws-open-data,-2.857,0.189,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-15,2024-03-25,10,rumor,ecmwf-ifs-025-00z-aws-open-data,-1.594,0.16,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-17,1,selloff,ecmwf-ifs-025-00z-aws-open-data,10.719,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-18,2,selloff,ecmwf-ifs-025-00z-aws-open-data,3.493,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-19,3,selloff,ecmwf-ifs-025-00z-aws-open-data,-2.456,0.151,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-23,7,rumor,ecmwf-ifs-025-00z-aws-open-data,-2.835,0.208,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-24,8,rumor,ecmwf-ifs-025-00z-aws-open-data,1.241,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-25,9,rumor,ecmwf-ifs-025-00z-aws-open-data,7.223,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-16,2024-03-26,10,rumor,ecmwf-ifs-025-00z-aws-open-data,10.551,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-18,1,selloff,ecmwf-ifs-025-00z-aws-open-data,3.678,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-19,2,selloff,ecmwf-ifs-025-00z-aws-open-data,-2.39,0.151,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-20,3,selloff,ecmwf-ifs-025-00z-aws-open-data,2.936,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-24,7,rumor,ecmwf-ifs-025-00z-aws-open-data,7.059,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-25,8,rumor,ecmwf-ifs-025-00z-aws-open-data,11.427,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-26,9,rumor,ecmwf-ifs-025-00z-aws-open-data,8.746,0.038,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-17,2024-03-27,10,rumor,ecmwf-ifs-025-00z-aws-open-data,9.152,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-19,1,selloff,ecmwf-ifs-025-00z-aws-open-data,-3.02,0.198,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-20,2,selloff,ecmwf-ifs-025-00z-aws-open-data,2.951,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-21,3,selloff,ecmwf-ifs-025-00z-aws-open-data,2.312,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-25,7,rumor,ecmwf-ifs-025-00z-aws-open-data,7.332,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-26,8,rumor,ecmwf-ifs-025-00z-aws-open-data,7.078,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-27,9,rumor,ecmwf-ifs-025-00z-aws-open-data,4.04,0.104,1,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-18,2024-03-28,10,rumor,ecmwf-ifs-025-00z-aws-open-data,2.62,0.104,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-20,1,selloff,ecmwf-ifs-025-00z-aws-open-data,3.513,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-21,2,selloff,ecmwf-ifs-025-00z-aws-open-data,2.224,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-22,3,selloff,ecmwf-ifs-025-00z-aws-open-data,-0.915,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-26,7,rumor,ecmwf-ifs-025-00z-aws-open-data,4.88,0.038,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-27,8,rumor,ecmwf-ifs-025-00z-aws-open-data,1.56,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-28,9,rumor,ecmwf-ifs-025-00z-aws-open-data,3.36,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-19,2024-03-29,10,rumor,ecmwf-ifs-025-00z-aws-open-data,-3.64,0.047,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-21,1,selloff,ecmwf-ifs-025-00z-aws-open-data,1.926,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-22,2,selloff,ecmwf-ifs-025-00z-aws-open-data,-0.772,0.047,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-23,3,selloff,ecmwf-ifs-025-00z-aws-open-data,1.972,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-27,7,rumor,ecmwf-ifs-025-00z-aws-open-data,0.903,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-28,8,rumor,ecmwf-ifs-025-00z-aws-open-data,3.526,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-29,9,rumor,ecmwf-ifs-025-00z-aws-open-data,3.644,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-20,2024-03-30,10,rumor,ecmwf-ifs-025-00z-aws-open-data,3.226,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-22,1,selloff,ecmwf-ifs-025-00z-aws-open-data,0.003,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-23,2,selloff,ecmwf-ifs-025-00z-aws-open-data,1.793,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-24,3,selloff,ecmwf-ifs-025-00z-aws-open-data,-1.19,0.085,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-28,7,rumor,ecmwf-ifs-025-00z-aws-open-data,0.296,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-29,8,rumor,ecmwf-ifs-025-00z-aws-open-data,0.738,0.038,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-30,9,rumor,ecmwf-ifs-025-00z-aws-open-data,6.328,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-21,2024-03-31,10,rumor,ecmwf-ifs-025-00z-aws-open-data,6.208,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-22,2024-03-23,1,selloff,ecmwf-ifs-025-00z-aws-open-data,1.108,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-22,2024-03-24,2,selloff,ecmwf-ifs-025-00z-aws-open-data,-0.66,0.142,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-22,2024-03-25,3,selloff,ecmwf-ifs-025-00z-aws-open-data,-0.072,0,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
2024-03-22,2024-03-29,7,rumor,ecmwf-ifs-025-00z-aws-open-data,2.459,0.066,0,1.06,18,0,false,"ECMWF IFS 0.25 degree open data on AWS, 2t surface field"
